caseid,weight,votereg,Q2,Q3a,Q3b,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_7,Q4_8,Q4_9,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q4_20,Q4_21,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q8_18,Q8_19,Q8_20,Q8_21,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q10,Q11,Q12,Q13,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q16_10,Q16_11,Q16_12,Q16_13,Q16_14,Q16_15,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q20,Q21,Q22,tsmart_voter_score,tsmart_pid,tsmart_G2016_vote_type,tsmart_P2016_vote_type,tsmart_P2014_vote_type,tsmart_G2014_vote_type,tsmart_G2012_vote_type,tsmart_P2012_vote_type,tsmart_PP2012_vote_type,tsmart_match_status,vb_vf_g2018,vb_vf_p2018,vb_vf_p2018_party,birthyr,gender,race,educ,marstat,employ,faminc_new,pid3,pid7,presvote16post,inputstate,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1001557347,1.22854249054679,1,9,9,1,6,1,2,6,1,2,6,6,3,4,8,2,5,1,5,6,6,4,2,4,5,2,998,2,998,998,1,3,998,998,998,998,998,998,998,998,998,998,998,4,998,998,2,1,5,4,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,3,3,2,2,3,1,3,2,2,2,2,1,3,3,3,3,3,2,1,2,3,2,3,5,98,98,5,5,98,98,1,,,,1948,2,1,1,3,5,2,3,3,1,17,3,1,2,3,2,2,1,09/03/2019 20:17:52,09/03/2019 20:43:00
1001578661,0.678611554938334,1,9,9,2,2,1,2,3,5,4,3,6,2,3,6,5,2,1,3,2,3,2,6,4,2,2,9,1,10,998,998,998,998,7,998,4,998,998,8,3,2,5,998,998,6,998,1,5,3,2,4,3,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,4,1,2,3,3,4,8,3,3,2,3,2,3,3,3,2,3,2,2,3,2,1,2,2,3,8,8,98,98,98,98,98,98,98,8,,,,1971,2,2,4,1,1,6,1,1,1,17,3,3,1,5,1,2,5,09/03/2019 20:24:58,09/03/2019 20:44:36
1001584269,0.768391475697264,1,9,9,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,4,19,4,998,10,4,998,3,8,998,998,998,9,5,998,998,998,2,998,998,1,6,7,5,4,3,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,4,2,2,3,3,3,2,4,2,2,3,3,2,2,2,3,3,3,3,1,3,1,1,1,1,3,4,4,4,4,4,5,98,1,M,M,,1950,2,1,6,1,5,97,1,1,1,53,2,1,1,4,2,1,1,09/03/2019 20:34:05,09/03/2019 20:46:39
1001578803,0.809374565310142,1,9,9,1,6,1,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,4,2,4,9,1,2,998,998,5,998,4,998,6,7,998,998,998,3,8,998,998,10,998,1,3,2,5,4,3,1,1,4,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,3,3,4,2,3,2,3,3,3,3,3,4,2,2,3,1,3,1,1,1,5,3,1,1,1,1,1,1,1,98,98,1,P,P,D,1964,2,3,3,1,5,97,1,2,1,42,6,4,2,4,2,1,5,09/03/2019 20:26:24,09/03/2019 20:47:14
1001585077,0.837769789227123,1,9,9,1,6,4,3,6,2,4,6,6,3,6,6,2,6,1,6,6,2,6,6,4,16,3,998,998,998,998,3,998,998,998,998,5,6,998,4,998,1,998,998,2,998,998,5,3,4,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,2,2,3,3,3,3,3,2,3,2,2,2,3,2,3,2,3,3,3,3,3,3,1,1,1,8,8,98,98,98,98,98,98,98,8,,,,1991,1,1,6,1,8,97,1,1,1,36,1,3,5,4,2,4,7,09/03/2019 20:42:28,09/03/2019 20:47:46
1001584805,1.22866582538413,1,9,9,1,3,2,2,3,2,3,3,4,2,2,2,2,3,1,3,2,1,4,2,4,19,3,998,10,4,998,9,3,998,998,998,8,7,998,6,998,2,998,998,1,998,5,5,4,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,3,3,3,2,2,4,1,2,4,2,2,1,2,3,3,3,3,3,2,2,1,1,1,3,5,5,5,5,5,5,5,1,Y,Y,D,1957,1,1,5,1,1,12,1,1,1,13,1,1,9,5,2,4,7,09/03/2019 20:40:00,09/03/2019 20:48:10
1001585101,1.06516497855814,1,9,9,1,6,2,5,6,2,5,6,5,2,2,5,6,5,1,6,6,2,6,6,4,16,2,998,4,998,998,5,998,998,998,998,2,3,998,998,998,1,998,998,998,998,998,4,3,2,1,5,2,2,4,1,2,2,2,2,2,2,2,2,2,2,1,2,3,4,8,2,3,3,3,2,4,3,3,3,2,2,3,4,3,3,2,3,3,1,1,2,1,8,8,98,98,98,98,98,98,98,8,P,P,,1994,1,1,5,5,4,97,3,3,1,6,3,3,9,6,2,4,7,09/03/2019 20:42:43,09/03/2019 20:48:15
1001584819,0.735383445664386,1,9,9,1,5,1,1,5,1,5,5,3,1,2,5,2,5,1,5,5,1,5,2,4,19,3,998,2,6,998,4,998,998,998,998,5,8,998,998,998,3,998,998,1,998,7,2,4,5,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,2,2,3,2,2,3,2,2,2,2,2,3,4,3,3,3,3,3,1,3,2,3,8,8,98,98,98,98,98,98,98,8,E,,,1992,2,1,4,1,7,6,1,1,1,12,1,1,9,6,2,4,7,09/03/2019 20:40:05,09/03/2019 20:49:01
1001585307,1.16854903677309,1,9,9,1,6,2,6,6,1,5,8,6,6,6,6,1,6,1,6,6,6,6,6,4,14,4,998,4,998,998,3,998,998,998,998,998,998,998,1,998,2,998,998,998,998,998,3,1,5,2,4,4,2,1,1,2,2,2,2,2,2,2,2,2,2,1,4,3,4,3,3,3,3,2,2,3,2,2,3,2,2,3,2,3,3,2,3,3,1,1,5,3,8,8,98,98,98,98,98,98,98,8,P,,,1983,2,6,2,5,2,2,1,2,7,35,1,4,9,6,2,4,7,09/03/2019 20:44:38,09/03/2019 20:50:13
1001585115,0.951211375559887,1,9,9,1,2,3,2,2,1,3,6,4,1,3,6,3,2,3,6,5,2,4,2,4,5,2,998,998,6,5,1,3,998,998,998,2,998,998,998,998,998,998,998,4,998,998,4,1,2,5,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,2,4,3,2,4,4,2,1,3,2,2,4,1,3,3,3,3,3,1,2,1,1,8,8,98,98,98,98,98,98,98,2,,,,1967,1,1,3,1,1,13,1,1,1,6,2,1,9,6,2,4,7,09/03/2019 20:42:50,09/03/2019 20:50:27
1001564109,0.809635544713584,1,9,9,1,5,3,2,5,2,4,3,4,1,4,6,2,5,3,3,3,1,4,2,4,19,4,998,998,998,998,3,998,998,998,998,2,998,998,998,998,998,998,998,1,998,998,5,3,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,3,3,3,2,3,2,3,3,3,2,2,2,3,3,3,3,3,1,2,2,1,1,1,1,1,1,1,1,1,98,1,P,P,D,1959,1,1,6,1,1,97,1,2,1,42,1,2,9,6,2,4,7,09/03/2019 20:44:01,09/03/2019 20:51:17
1001584933,0.817366095878916,1,9,9,2,6,5,5,6,6,6,6,2,5,6,6,5,6,2,6,6,5,6,5,4,9,3,998,998,998,998,998,4,998,998,1,998,998,998,998,998,2,998,998,3,998,5,4,5,3,1,2,3,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,3,2,3,2,2,3,3,2,3,3,3,3,3,1,1,2,1,3,8,1,98,98,98,98,98,98,1,,,,1989,2,1,5,1,1,8,3,3,1,40,2,3,11,5,2,4,7,09/03/2019 20:41:18,09/03/2019 20:52:13
1001548169,0.60440157595547,1,9,9,1,4,4,2,6,3,4,4,4,1,3,6,3,4,1,4,2,1,4,3,1,11,5,998,10,4,998,9,5,998,998,998,1,998,998,7,998,2,998,6,3,998,8,4,5,1,3,2,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,3,3,3,2,3,2,3,2,3,4,3,2,3,3,3,4,2,3,3,2,3,3,2,1,1,1,2,1,1,1,1,1,2,1,98,1,P,P,D,1952,1,1,6,3,1,9,1,1,1,24,1,1,9,6,2,4,7,09/03/2019 20:22:23,09/03/2019 20:55:07
1001585233,0.925577875458364,1,9,9,2,6,2,2,6,2,5,5,2,1,5,6,2,5,1,5,5,1,2,5,4,19,3,998,998,998,998,4,998,998,998,998,2,998,998,998,998,3,998,998,1,998,998,5,4,2,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,4,3,2,2,3,1,3,3,3,3,2,2,3,3,3,8,3,2,1,1,1,4,8,98,98,98,98,98,98,98,1,B,,,1972,2,1,5,1,1,6,3,3,1,51,2,1,9,6,2,4,7,09/03/2019 20:43:52,09/03/2019 20:55:12
1001584457,0.9546185260749,1,9,9,2,6,5,5,6,6,5,6,6,5,6,6,5,6,5,6,6,5,6,6,1,22,5,998,1,9,998,998,6,4,8,998,998,998,998,7,5,2,10,998,3,998,998,997,997,997,997,997,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,4,2,1,2,1,3,2,1,2,1,2,2,2,3,2,3,3,2,1,1,1,2,4,5,5,3,1,1,1,1,1,1,1,98,98,1,,P,D,1956,2,1,2,1,6,4,1,2,2,42,6,4,1,2,1,1,8,09/03/2019 20:36:22,09/03/2019 20:55:24
1001578547,1.19095636074586,1,9,9,2,5,2,1,5,1,3,6,2,1,2,5,2,2,3,5,5,6,3,2,4,19,3,998,9,4,998,2,5,998,998,6,3,998,998,7,10,998,998,998,1,998,8,4,3,2,5,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,3,3,3,3,2,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,1,8,8,98,98,98,98,98,98,98,8,,,,1941,1,1,5,6,5,8,3,3,1,39,1,1,10,6,2,3,6,09/03/2019 20:23:41,09/03/2019 20:57:30
1001538885,0.648650396655601,1,9,9,1,6,2,2,5,2,4,6,2,1,2,6,2,6,2,5,5,1,3,2,4,19,2,998,998,998,998,4,3,998,998,998,2,998,998,998,998,998,998,998,1,998,5,4,3,2,5,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,3,3,3,3,3,2,2,2,1,3,4,3,4,1,3,1,1,8,8,98,98,98,98,98,98,98,2,,,,1945,1,1,6,1,5,97,1,1,1,6,2,1,12,2,2,1,1,09/03/2019 19:47:56,09/03/2019 20:59:02
1001577673,1.04995413688921,1,9,9,1,2,2,1,5,1,5,2,5,2,4,6,2,5,2,5,1,1,2,2,4,5,3,998,6,10,998,1,7,998,998,998,5,998,998,8,998,4,998,9,2,998,3,5,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,3,2,3,2,2,3,3,2,2,3,2,2,2,2,3,3,3,3,3,1,2,2,1,8,8,98,98,98,98,98,98,98,8,A,A,,1963,1,1,5,1,7,12,1,1,1,6,2,1,10,6,2,3,3,09/03/2019 20:13:21,09/03/2019 20:59:07
1001577201,0.925577875458364,1,9,9,1,5,2,1,5,1,1,5,2,1,2,6,2,2,1,6,2,1,3,2,4,22,4,998,998,3,998,5,8,10,998,998,2,6,998,7,9,4,998,998,1,998,998,5,4,2,3,1,4,3,2,3,1,2,1,1,1,2,1,2,1,2,2,4,3,2,3,3,4,3,3,2,4,2,2,3,3,3,2,2,1,3,3,3,3,1,1,1,3,2,3,5,5,98,5,5,98,98,1,Y,Y,D,1962,2,1,5,1,1,10,3,3,1,17,2,1,9,6,2,4,7,09/03/2019 20:08:00,09/03/2019 20:59:18
1001577911,0.586699503645905,1,9,9,1,6,1,1,6,6,6,1,6,1,6,6,6,6,1,6,6,1,6,1,4,2,4,998,1,3,998,998,998,8,5,998,6,998,998,9,7,2,998,998,4,10,998,1,5,3,2,4,1,1,1,1,2,2,2,1,2,2,1,2,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,2,3,3,3,1,4,1,3,8,8,98,98,98,98,98,98,98,2,,,,1959,2,2,4,3,6,2,1,1,1,12,1,4,2,5,2,2,6,09/03/2019 20:16:22,09/03/2019 20:59:35
1001585147,0.768391475697264,1,9,9,1,2,2,1,2,1,3,2,4,2,1,5,2,3,3,5,2,1,3,3,4,19,4,10,3,7,998,4,5,998,998,998,6,2,998,8,998,998,998,9,1,998,998,2,4,3,5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,3,2,2,2,4,3,8,2,2,2,2,2,1,3,3,3,3,1,3,2,2,1,3,7,9,9,9,9,98,98,1,A,A,,1949,2,1,6,1,5,97,1,1,1,15,2,1,5,3,2,3,7,09/03/2019 20:43:02,09/03/2019 21:00:04
1001520059,0.994285022956674,1,9,9,1,5,2,2,3,1,1,2,6,1,1,6,2,4,3,5,6,1,3,1,4,19,3,998,3,6,998,2,9,8,998,998,4,5,998,10,998,7,998,998,1,998,998,3,2,4,5,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,4,3,2,4,4,2,4,4,3,3,4,3,3,4,2,3,3,2,4,8,1,1,1,2,8,1,3,3,3,3,3,3,98,1,,,,1933,1,1,6,1,5,97,1,1,1,4,3,1,11,5,2,3,3,09/03/2019 20:08:38,09/03/2019 21:09:15
1001577703,0.601162682890507,1,9,9,1,6,4,4,6,2,6,6,1,4,5,6,4,6,1,6,6,2,4,2,4,16,1,998,8,6,998,5,998,998,998,2,7,998,998,10,998,1,998,998,3,9,4,5,3,4,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,3,2,1,2,3,2,3,2,2,2,2,2,3,3,3,3,3,4,1,2,3,2,1,1,1,98,98,1,98,98,1,P,P,D,1975,1,2,2,5,6,4,1,2,1,42,2,2,11,5,2,3,6,09/03/2019 20:13:53,09/03/2019 21:18:27
1001521903,0.903596283327798,1,9,9,1,3,2,2,3,2,3,3,3,1,2,3,2,2,2,3,3,1,4,3,4,19,4,998,3,6,998,4,7,998,998,998,1,10,998,9,998,5,998,8,2,998,998,3,4,2,5,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,3,3,2,2,3,3,3,3,3,2,2,2,2,2,4,3,3,4,3,3,1,1,5,2,1,1,1,1,1,1,1,1,98,1,P,P,D,1945,1,1,5,5,5,4,1,1,1,42,2,1,5,5,2,3,7,09/03/2019 20:05:34,09/03/2019 21:29:02
1001585245,0.768965213466901,1,9,9,1,5,2,3,5,2,5,5,5,2,5,5,5,5,2,5,2,2,5,5,4,22,4,998,1,998,998,998,998,998,998,998,3,998,998,998,998,998,998,4,2,998,998,1,3,4,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,3,4,4,2,3,4,2,3,3,4,3,4,1,3,3,3,3,1,1,1,5,3,1,1,4,4,4,4,4,98,98,1,M,M,D,1947,1,1,2,1,2,8,1,1,1,34,2,1,2,3,1,2,6,09/03/2019 20:43:59,09/03/2019 22:11:41
1001231367,0.983589630967942,1,9,9,1,6,1,3,6,1,3,6,3,3,2,6,1,5,1,6,3,2,5,2,4,2,4,998,1,998,998,4,5,998,998,998,998,7,998,3,998,2,998,998,6,998,998,1,3,998,2,998,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,3,4,3,1,2,3,2,3,2,2,1,3,2,2,2,1,3,3,3,3,4,1,5,5,3,1,3,2,1,2,1,2,98,98,1,E,,,1961,1,3,5,6,5,12,1,1,1,48,3,1,2,4,2,3,2,09/02/2019 19:15:50,09/03/2019 22:22:11
1001622301,0.893560080021926,1,9,9,1,5,2,2,5,5,5,5,5,1,5,5,5,5,2,5,5,2,6,2,4,2,4,998,1,4,998,998,998,998,10,998,2,8,998,998,7,5,998,998,3,9,6,1,5,2,3,4,3,1,3,1,2,2,2,2,2,2,2,2,2,2,1,1,3,1,3,3,3,3,1,3,3,3,2,3,3,3,3,2,1,3,3,1,1,1,2,2,1,8,8,98,98,98,98,98,98,98,8,,,,1959,2,2,2,1,1,3,1,1,1,13,2,3,1,5,2,1,1,09/03/2019 23:10:41,09/03/2019 23:18:25
1001622671,1.34553759304042,1,9,9,1,3,1,3,5,1,5,3,4,2,4,4,3,2,3,5,4,5,3,4,3,5,4,998,998,998,998,998,998,1,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,1,998,3,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,3,4,2,2,2,2,3,2,3,3,2,3,2,1,3,2,2,2,1,2,2,2,8,8,98,98,98,98,98,98,98,8,E,E,,1963,1,1,6,1,1,12,1,2,1,12,2,2,5,5,2,3,7,09/03/2019 23:15:02,09/03/2019 23:19:19
1001351299,0.690247166533663,1,9,9,2,6,1,2,6,1,3,5,2,1,2,6,2,5,1,6,5,1,2,6,4,19,2,998,2,4,998,998,7,998,998,5,3,9,998,6,998,10,998,998,1,8,998,2,4,5,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,4,3,2,3,3,3,2,3,2,2,1,3,3,3,3,1,2,1,2,3,1,1,1,2,1,3,1,98,1,1,,,,1962,2,1,6,5,2,9,1,1,1,40,1,2,1,3,2,2,2,09/03/2019 23:07:46,09/03/2019 23:19:40
1001529509,0.823231623769213,1,9,9,1,6,1,5,6,2,6,6,6,2,6,6,2,6,2,6,6,1,6,6,4,2,2,998,1,998,998,998,998,998,998,998,5,998,998,4,998,3,998,998,2,998,998,1,5,4,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,3,4,3,2,4,4,3,3,3,3,3,2,4,4,3,4,3,3,3,3,1,1,5,2,3,3,8,1,98,98,1,98,98,98,1,P,,,1957,2,1,2,1,1,3,1,2,1,34,3,2,2,5,2,2,6,09/03/2019 23:14:10,09/03/2019 23:21:05
1001621849,0.678611554938334,1,9,9,1,5,1,6,6,6,5,5,6,2,6,5,1,5,2,5,5,5,5,6,4,14,3,998,2,998,998,998,998,998,998,998,3,998,998,1,998,4,998,998,998,998,998,1,4,2,3,5,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,4,3,4,4,1,4,3,1,4,2,3,3,3,4,3,4,2,3,3,3,1,3,1,1,3,3,8,8,98,98,98,98,98,98,98,8,A,,,1957,2,2,4,1,9,6,1,2,1,12,3,3,1,2,1,1,1,09/03/2019 23:04:23,09/03/2019 23:21:30
1001622057,0.776103960665643,1,9,9,1,3,1,4,5,2,6,5,1,4,3,6,2,3,4,2,5,1,6,6,4,2,4,998,1,998,998,3,998,998,998,998,998,998,998,998,998,998,998,998,2,998,998,1,3,5,4,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,2,3,3,3,3,4,2,2,3,4,3,2,2,2,3,2,3,3,3,3,4,2,1,5,3,2,1,1,1,1,98,1,98,98,1,P,P,D,1957,2,1,3,1,5,12,1,2,1,42,3,2,5,4,2,2,2,09/03/2019 23:07:32,09/03/2019 23:23:17
1001529737,0.805832007128658,1,9,9,1,5,1,3,6,4,3,3,3,1,6,4,3,4,3,6,6,1,6,6,4,2,2,998,998,998,998,998,998,998,998,998,1,998,998,998,998,998,998,998,998,998,998,1,5,2,4,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,2,1,5,2,1,1,1,1,1,1,1,1,98,1,P,P,,1942,2,1,4,4,5,97,1,2,1,6,3,1,1,2,2,1,1,09/03/2019 23:15:30,09/03/2019 23:28:12
1001622771,0.797632549790778,1,9,9,1,6,1,5,6,1,6,6,6,3,1,6,1,6,2,4,5,2,6,6,4,2,4,998,1,5,998,6,7,998,998,998,9,4,998,8,998,3,998,998,2,998,10,1,3,5,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,4,4,2,3,4,3,2,3,4,3,2,1,3,3,3,3,3,1,4,2,3,8,8,98,98,98,98,98,98,98,2,P,P,N,1945,2,1,6,1,5,97,3,3,1,42,3,1,2,4,2,2,2,09/03/2019 23:16:13,09/03/2019 23:28:17
1001622241,0.729263079430469,1,9,9,1,3,2,2,4,1,4,4,3,1,2,6,2,4,3,4,4,1,4,4,4,19,3,998,4,7,998,2,5,998,998,8,3,6,998,10,998,9,998,998,1,998,998,4,2,3,5,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,4,4,4,2,3,4,1,3,3,4,3,2,2,1,3,8,3,3,1,3,1,1,1,3,5,5,5,5,3,5,5,1,A,Y,D,1946,2,1,2,3,9,4,1,1,1,13,1,1,2,5,2,4,3,09/03/2019 23:09:36,09/03/2019 23:29:47
1001622675,0.797632549790778,1,9,9,1,2,2,2,2,1,3,6,4,2,1,6,2,2,2,6,2,1,3,2,4,19,3,998,3,7,998,6,998,998,998,998,2,5,998,8,998,4,998,998,1,998,9,3,4,5,2,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,3,2,2,2,4,2,2,2,3,2,2,1,3,3,4,3,2,1,2,1,1,1,1,5,98,98,5,5,98,98,1,Y,Y,,1950,2,1,6,1,2,10,3,3,7,36,3,1,2,5,2,3,6,09/03/2019 23:15:07,09/03/2019 23:30:59
1001623101,0.829686286961279,1,9,9,1,5,1,3,5,1,2,5,5,3,3,5,2,5,2,5,2,1,6,5,4,2,3,998,1,998,998,3,5,7,998,998,4,998,998,6,998,10,998,8,2,998,9,1,4,5,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,4,4,3,2,2,2,2,3,3,1,3,1,3,3,3,3,1,1,2,2,1,3,3,4,98,98,98,98,98,98,1,,,,1957,2,1,3,3,6,3,1,1,1,53,3,2,11,6,2,2,3,09/03/2019 23:20:14,09/03/2019 23:31:19
1001572439,0.916550014089981,1,9,9,1,3,1,5,3,3,3,3,5,1,5,5,5,2,1,5,5,2,5,5,2,2,2,998,1,7,998,998,10,6,998,998,3,998,998,998,4,2,9,998,5,8,998,1,5,2,3,4,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,1,2,2,2,3,8,3,98,98,98,98,98,98,98,8,,,,1976,1,1,2,1,1,9,1,1,1,39,3,1,11,5,2,2,6,09/03/2019 23:21:58,09/03/2019 23:31:48
1001622807,0.786917246189559,1,9,9,2,5,5,5,5,5,6,5,5,1,5,5,5,5,5,5,5,5,5,6,4,11,3,998,10,6,7,998,998,998,8,998,1,998,998,998,4,3,998,2,9,5,998,4,5,1,2,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,1,4,3,1,3,3,3,3,3,3,2,3,2,3,3,3,2,2,3,3,3,3,3,1,1,5,3,8,8,98,98,98,98,98,98,98,8,,,,1964,2,2,3,5,6,97,1,2,1,19,6,3,1,1,1,1,1,09/03/2019 23:16:31,09/03/2019 23:31:54
1001502153,1.22017145984373,1,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,998,6,998,4,998,2,998,998,10,1,9,998,5,998,8,998,3,7,998,998,3,4,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,2,1,3,1,1,3,3,1,3,3,3,2,1,1,2,2,2,2,1,1,1,8,8,98,98,98,98,98,98,98,8,P,P,D,1971,2,1,2,5,2,2,1,1,1,42,5,1,11,6,2,1,7,09/03/2019 23:29:07,09/03/2019 23:33:49
1001537913,0.747652121000817,1,9,9,1,6,3,1,5,1,2,5,2,1,1,5,1,5,2,5,2,1,2,1,4,19,2,998,998,7,998,6,3,9,998,998,4,8,998,5,998,998,998,998,1,10,2,5,3,2,4,1,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,4,3,2,3,3,2,2,2,3,3,2,3,3,2,3,2,2,1,2,2,3,3,1,1,1,1,8,8,98,98,98,98,98,98,98,8,A,,,1974,2,1,3,1,2,9,3,3,1,6,2,2,5,4,2,2,2,09/03/2019 23:22:31,09/03/2019 23:34:30
1001622195,0.797632549790778,1,9,9,1,1,1,3,6,3,4,6,3,4,1,6,2,5,2,6,5,2,4,2,4,12,3,4,2,998,998,998,998,998,998,998,998,1,998,998,998,998,998,998,3,998,998,1,5,4,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,1,1,3,3,3,1,1,1,2,1,1,1,5,98,5,5,5,5,98,1,Y,Y,,1945,2,1,6,1,2,12,1,1,1,36,3,1,5,6,2,4,7,09/03/2019 23:09:09,09/03/2019 23:35:10
1001627857,1.27810050897057,1,9,9,1,5,1,2,5,5,5,5,2,4,5,5,5,2,1,5,5,5,4,5,4,2,4,998,1,6,998,7,5,998,998,3,998,998,9,998,4,2,998,998,10,998,8,1,998,998,2,998,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,1,3,4,3,3,3,4,3,4,3,3,3,2,8,3,3,1,1,1,1,1,1,8,8,98,98,98,98,98,98,98,8,,,,1991,2,2,6,5,4,1,1,1,1,24,1,1,1,1,1,1,1,09/03/2019 23:27:48,09/03/2019 23:39:07
1001529411,0.768391475697264,1,9,9,1,1,2,1,6,1,2,2,2,1,1,6,1,6,2,6,3,1,3,2,4,19,3,5,10,4,998,3,998,998,998,9,6,2,998,7,998,998,998,998,1,998,8,4,2,3,5,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,3,4,1,2,2,4,4,2,1,4,2,3,3,3,3,3,1,3,3,3,3,1,1,1,1,1,2,3,4,4,4,4,4,5,98,1,M,M,,1949,2,1,6,1,5,10,1,1,1,53,2,1,12,6,2,4,7,09/03/2019 23:24:06,09/03/2019 23:40:24
1001559345,0.786645043346602,1,9,9,1,5,3,3,2,5,5,4,2,2,2,5,4,5,3,5,3,1,3,2,4,19,3,998,998,998,6,8,7,998,998,5,2,4,998,998,998,998,998,998,1,998,3,998,3,2,998,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,3,2,4,1,2,3,2,2,2,3,2,3,2,2,3,3,3,3,3,3,1,1,1,8,8,98,98,98,98,98,98,98,8,A,A,,1988,1,2,3,4,1,5,1,2,3,6,3,1,10,2,2,3,4,09/03/2019 23:25:56,09/03/2019 23:42:34
1001474259,0.651052633173089,1,9,9,1,2,1,2,6,2,2,6,3,3,2,6,5,6,1,4,5,1,8,3,4,2,4,5,1,998,998,4,7,998,998,998,8,6,998,998,10,3,998,9,2,998,998,1,4,5,3,2,2,1,3,2,1,2,2,2,2,2,2,2,1,2,2,3,4,2,3,2,3,2,2,3,4,1,3,3,2,2,2,4,3,3,3,3,4,1,3,2,1,1,1,1,1,1,1,1,1,98,1,P,P,D,1954,1,1,6,1,1,97,1,1,1,42,2,1,5,4,2,4,6,09/03/2019 20:15:54,09/03/2019 23:42:37
